ITEM,VALUE,TYPE,CATEGORY,CREATED_AT
Gudeg,20000,0,0,2002-11-13 12:22:06
Jus Jeruk,8000,0,0,2021-11-22 14:59:23
Asinan Betawi,15000,0,0,2002-02-27 22:21:12
Bajaj,20000,1,0,2003-07-06 10:43:09
Nasi Kebuli,30000,0,0,2008-07-06 08:53:15
Es Kelapa,10000,0,0,2008-12-31 11:18:49
Soda Jeruk,10000,0,0,2022-10-09 19:28:23
Air Putih,3000,0,0,2012-06-12 02:09:55
Ayam Betutu,30000,0,0,2020-11-15 14:36:55
Sewa Properti,5000000,10,1,2017-07-27 06:21:11
Jus Buah Naga,15000,0,0,2004-05-18 09:22:27
Bajaj,20000,1,0,2007-07-28 03:53:28
Udang Balado,35000,0,0,2001-02-08 22:14:39
Bermain di Waterpark,100000,2,0,2021-07-05 05:21:26
Kopi Hitam,10000,0,0,2015-06-09 20:41:24
Beli Obat,100000,3,0,2010-06-18 12:21:38
Sop Kaki Kambing,35000,0,0,2004-07-22 22:37:31
Es Campur,15000,0,0,2003-05-24 22:55:37
Berkemah,50000,2,0,2004-05-13 11:34:45
Nasi Liwet,25000,0,0,2012-08-14 21:17:51
Jus Semangka,15000,0,0,2006-04-04 09:39:14
Sate Padang,25000,0,0,2005-05-17 08:54:39
Es Susu Kedelai,6000,0,0,2016-04-22 10:46:15
Tumis Kangkung,15000,0,0,2014-04-27 01:40:51
Beli Obat,100000,3,0,2023-11-14 02:58:55
Es Mangga,8000,0,0,2023-04-10 18:37:24
Air Kelapa,10000,0,0,2006-07-21 06:31:48
Nasi Gudeg,20000,0,0,2009-02-14 07:57:03
Serabi,10000,0,0,2008-07-28 01:32:18
Nasi Lemak,20000,0,0,2004-11-26 06:23:06
Mie Tek-Tek,15000,0,0,2002-05-12 22:04:36
Tumis Kangkung,15000,0,0,2016-03-08 01:23:04
Sop Kaki Kambing,35000,0,0,2010-04-26 23:24:19
Sate Sapi,30000,0,0,2014-01-19 05:01:38
Jus Stroberi,15000,0,0,2003-02-16 18:37:47
Es Jeruk,6000,0,0,2011-03-15 11:04:04
Teh Hitam,7000,0,0,2019-05-19 22:58:52
Konsultasi,250000,3,0,2000-12-12 16:50:12
Bakmi Jawa,20000,0,0,2009-03-29 21:21:00
Soto Bandung,25000,0,0,2015-03-14 03:31:08
Es Semangka,8000,0,0,2000-03-31 15:29:36
LRT,15000,1,0,2000-04-13 23:10:52
Es Krim,10000,0,0,2021-04-17 20:48:38
Ikan Goreng,20000,0,0,2014-01-28 09:39:10
Soda Susu,10000,0,0,2013-08-03 23:12:02
Gudeg,20000,0,0,2016-06-19 08:42:45
Sop Iga,35000,0,0,2008-03-19 02:38:18
Es Sarang Burung,12000,0,0,2007-08-31 02:52:09
Nasi Rawon,25000,0,0,2022-04-07 23:10:15
Karedok,15000,0,0,2019-11-23 15:04:00
Es Susu Kedelai,6000,0,0,2018-05-28 20:01:58
Ketoprak,15000,0,0,2007-04-18 08:07:38
Tahu Gejrot,10000,0,0,2013-08-27 20:15:49
Nasi Liwet,25000,0,0,2004-07-05 09:25:14
Es Kelapa,10000,0,0,2022-01-05 09:17:24
Ikan Goreng,20000,0,0,2014-02-02 14:33:35
Es Jeruk,6000,0,0,2000-09-15 15:03:12
Bajigur,8000,0,0,2000-03-29 16:56:10
Soda Apel,10000,0,0,2013-01-20 13:35:27
Sate Sapi,30000,0,0,2020-03-10 11:23:30
Tumis Kangkung,15000,0,0,2004-09-20 00:42:53
Teh Rosella,7000,0,0,2014-10-24 16:49:51
Es Apel,8000,0,0,2003-04-07 05:13:32
Mie Aceh,20000,0,0,2010-08-15 12:26:08
Kopi Toraja,15000,0,0,2014-04-06 18:44:50
Mengunjungi Taman Hiburan,150000,2,0,2006-05-21 12:59:10
Jus Markisa,15000,0,0,2019-12-10 18:56:33
Jus Mangga,15000,0,0,2000-03-16 19:58:54
Serabi,10000,0,0,2023-12-22 15:51:36
Teh Putih,9000,0,0,2002-06-26 06:22:20
Nasi Gudeg,20000,0,0,2000-09-19 03:42:33
Nasi Padang,25000,0,0,2006-10-02 02:58:19
Bajigur,8000,0,0,2017-07-28 05:48:37
Air Kelapa,10000,0,0,2009-04-03 05:58:01
Menghadiri Festival Budaya,50000,2,0,2009-04-12 21:56:06
Mengunjungi Taman Hiburan,150000,2,0,2022-03-05 16:09:45
Gulai Kambing,35000,0,0,2002-08-08 21:09:32
Taksi,50000,1,0,2011-05-26 16:14:58
Kwetiau Goreng,20000,0,0,2011-03-30 07:57:21
Kolak,15000,0,0,2009-11-12 00:34:17
Es Lidah Buaya,10000,0,0,2017-02-15 19:53:26
Soto Bandung,25000,0,0,2013-11-25 23:40:52
Berkemah,50000,2,0,2020-03-31 08:59:29
Teh Jahe,7000,0,0,2012-07-16 14:57:19
Pindang Patin,25000,0,0,2016-01-26 14:06:06
Mengunjungi Museum,25000,2,0,2011-02-01 19:44:01
Ikan Goreng,20000,0,0,2020-09-17 03:43:12
Ayam Penyet,20000,0,0,2010-03-15 02:57:22
Gulai Ikan,25000,0,0,2001-11-18 13:21:29
Sop Ayam,20000,0,0,2019-08-11 21:41:52
Mengunjungi Kebun Binatang,50000,2,0,2007-11-20 23:08:48
Nasi Goreng Kambing,25000,0,0,2013-10-08 17:51:36
Kolak,15000,0,0,2004-10-01 05:45:48
Asinan Betawi,15000,0,0,2010-10-12 15:35:45
Bonus,2000000,10,1,2007-02-09 07:49:23
Air Jeruk Nipis,7000,0,0,2014-02-18 14:48:55
Sate Maranggi,30000,0,0,2013-07-02 13:39:12
Kopi Gayo,15000,0,0,2016-11-10 14:49:19
Bandeng Presto,25000,0,0,2013-09-25 11:34:04
Berbelanja di Mall,200000,2,0,2017-01-25 17:43:06
Ikan Bakar,30000,0,0,2008-01-13 04:09:46
Beli Obat,100000,3,0,2003-10-14 12:07:14
Es Cincau,7000,0,0,2010-08-08 07:38:14
Gado-Gado,15000,0,0,2021-11-03 01:37:31
Es Jeruk Bali,10000,0,0,2013-01-05 18:46:52
Es Susu,7000,0,0,2004-01-01 12:55:26
Sate Madura,25000,0,0,2017-06-24 21:41:45
Menghadiri Festival Budaya,50000,2,0,2020-08-26 03:36:51
Es Mangga Muda,10000,0,0,2007-01-10 19:16:58
Mie Aceh,20000,0,0,2023-07-05 22:16:48
Jus Pepaya,15000,0,0,2005-06-19 21:48:40
Nasi Uduk,15000,0,0,2021-09-25 22:11:08
Ikan Asin,10000,0,0,2014-11-07 02:40:17
Kopi Susu,12000,0,0,2021-07-01 10:07:14
Es Kopi Susu,12000,0,0,2000-10-17 22:20:12
Jus Jeruk,8000,0,0,2004-12-19 20:59:27
Susu Sapi,8000,0,0,2002-10-08 09:28:55
Jus Jambu,15000,0,0,2007-01-07 14:06:16
Beli Obat,100000,3,0,2007-05-11 01:28:50
Sambal Matah,10000,0,0,2015-08-18 00:07:12
Gudeg,20000,0,0,2014-10-30 00:54:05
Soda Susu,10000,0,0,2001-04-21 19:29:44
Beli Obat,100000,3,0,2007-07-01 05:57:15
Rawon,25000,0,0,2016-03-27 10:25:08
Mengunjungi Konser Musik,200000,2,0,2014-09-03 17:09:09
Es Cendol,7000,0,0,2010-10-22 21:41:15
Jus Melon,15000,0,0,2006-02-12 19:20:35
Pecel Lele,20000,0,0,2010-11-08 16:50:33
Es Krim,10000,0,0,2005-10-24 03:40:26
Lontong Sayur,15000,0,0,2014-05-17 06:21:32
Es Krim,10000,0,0,2003-06-18 17:41:53
Es Pepaya,10000,0,0,2015-08-28 02:45:46
Nasi Kebuli,30000,0,0,2009-01-28 21:59:58
Tahu Gejrot,10000,0,0,2005-10-03 11:29:46
Bioskop,50000,2,0,2007-12-08 06:21:09
Kopi Luwak,50000,0,0,2019-07-16 07:29:54
Es Buah,15000,0,0,2001-05-05 05:04:30
Sop Ayam,20000,0,0,2000-05-08 14:16:26
Air Tebu,5000,0,0,2013-03-31 18:58:40
Mengunjungi Museum,25000,2,0,2000-03-18 12:40:21
Lumpia Semarang,15000,0,0,2019-03-30 10:50:28
Nasi Goreng Kambing,25000,0,0,2012-01-30 20:33:47
Bakmi Jawa,20000,0,0,2020-07-31 18:55:50
Beli Obat,100000,3,0,2007-07-10 17:09:23
Sate Madura,25000,0,0,2022-11-07 17:12:09
Jus Melon,15000,0,0,2012-05-28 09:46:17
Tumis Kangkung,15000,0,0,2016-02-06 00:58:20
Es Kelapa,10000,0,0,2005-09-01 14:53:34
Nasi Kucing,10000,0,0,2013-08-17 19:02:18
Beli Obat,100000,3,0,2003-09-18 18:01:18
Kerak Telor,20000,0,0,2003-06-12 21:12:22
Es Melon,8000,0,0,2021-09-06 02:48:27
Sate Sapi,30000,0,0,2017-05-20 14:12:24
Tempe Mendoan,15000,0,0,2014-11-06 11:45:27
Kopi Luwak,50000,0,0,2009-08-19 03:25:44
Teh Jahe,7000,0,0,2002-07-03 04:19:21
Jus Melon,15000,0,0,2023-01-01 10:50:22
Es Jeruk Bali,10000,0,0,2008-02-22 01:13:12
Jus Anggur,15000,0,0,2002-06-27 13:30:21
Jus Buah Naga,15000,0,0,2002-08-04 03:05:16
Pindang Patin,25000,0,0,2003-10-31 05:01:08
Es Campur,15000,0,0,2023-03-30 10:37:33
Teh Merah,7000,0,0,2008-12-19 14:06:45
Jus Mangga,15000,0,0,2016-02-26 16:56:16
Sate Madura,25000,0,0,2014-02-13 01:05:09
Es Teler,15000,0,0,2007-08-30 06:14:34
Soto Padang,25000,0,0,2017-02-27 10:15:08
LRT,15000,1,0,2005-08-01 06:10:58
Es Nangka,10000,0,0,2013-05-09 07:40:03
Teh Rosella,7000,0,0,2009-10-25 00:58:01
Bir Pletok,12000,0,0,2021-09-06 05:46:17
Nasi Rawon,25000,0,0,2003-08-21 04:38:57
Soda Susu,10000,0,0,2013-03-05 16:58:07
Jus Jambu,15000,0,0,2021-07-13 17:46:43
Nasi Bebek,25000,0,0,2004-01-04 21:15:47
Mengunjungi Pantai,30000,2,0,2021-03-16 20:48:07
Es Kolang Kaling,8000,0,0,2001-08-27 17:57:17
Ikan Bakar,30000,0,0,2007-09-28 10:01:00
Sambal Terasi,10000,0,0,2013-12-01 23:11:15
Gulai Ikan,25000,0,0,2018-12-20 09:24:42
Bermain di Waterpark,100000,2,0,2004-12-18 11:59:59
Teh Hijau,5000,0,0,2006-10-24 06:45:10
Sop Kaki Kambing,35000,0,0,2007-10-05 10:02:45
Capcay,20000,0,0,2001-04-14 10:54:20
Mie Kocok,20000,0,0,2020-05-20 07:00:03
Beli Obat,100000,3,0,2021-05-02 08:08:26
Nasi Brongkos,20000,0,0,2007-05-02 13:34:26
Susu Jahe,8000,0,0,2014-10-23 04:15:26
Bisnis Sampingan,4000000,10,1,2003-10-28 04:04:45
Es Kolang Kaling,8000,0,0,2022-10-03 03:42:22
Taksi,50000,1,0,2000-10-30 15:51:05
Mendaki Gunung,75000,2,0,2003-01-19 18:03:44
Sop Iga,35000,0,0,2019-05-26 22:01:01
Es Jeruk Bali,10000,0,0,2013-08-16 02:19:51
Martabak,30000,0,0,2001-05-04 03:47:59
Nasi Gudeg,20000,0,0,2004-01-26 11:40:31
Rendang,30000,0,0,2022-05-02 04:26:42
Bakso Malang,20000,0,0,2007-11-15 21:41:56
Es Sarang Burung,12000,0,0,2006-10-23 18:31:37
Bus,5000,1,0,2016-03-21 13:52:59
Hangout,50000,2,0,2023-10-13 05:40:27
Es Mangga,8000,0,0,2021-08-13 16:15:10
Nasi Liwet,25000,0,0,2023-01-06 01:41:17
Teh Manis,5000,0,0,2014-09-08 09:25:39
Es Buah,15000,0,0,2001-09-20 17:36:15
Berkemah,50000,2,0,2004-11-25 04:17:38
Bonus,2000000,10,1,2008-11-18 04:04:10
Sop Kaki Kambing,35000,0,0,2001-03-14 11:56:37
Jus Jambu,15000,0,0,2000-12-22 18:30:01
Nasi Bebek,25000,0,0,2012-03-14 12:07:27
Sop Ayam,20000,0,0,2002-11-11 04:29:56
Asinan Betawi,15000,0,0,2008-12-09 02:23:52
Bakso Malang,20000,0,0,2019-07-22 07:34:58
Jus Jeruk,8000,0,0,2009-05-05 15:29:09
Beli Obat,100000,3,0,2000-06-20 00:00:02
Teh Melati,7000,0,0,2015-11-26 09:03:06
Royalti,2000000,10,1,2005-11-07 06:22:40
Tahu Sumedang,10000,0,0,2000-07-09 08:43:38
Taksi,50000,1,0,2000-04-26 23:01:18
Sambal Terasi,10000,0,0,2007-07-31 19:38:03
Es Krim,10000,0,0,2008-01-10 16:45:33
Sayur Asem,15000,0,0,2023-01-15 04:43:06
Ayam Betutu,30000,0,0,2001-10-27 05:06:33
Kerak Telor,20000,0,0,2011-06-02 08:38:58
Nasi Gudeg,20000,0,0,2017-09-25 07:46:54
Bajigur,8000,0,0,2008-04-16 03:31:29
Susu Jahe,8000,0,0,2014-09-01 05:08:31
Es Campur,15000,0,0,2022-04-30 20:30:12
Tahu Sumedang,10000,0,0,2014-04-06 12:24:24
Es Susu Vanilla,8000,0,0,2005-08-02 16:42:57
Sop Kaki Kambing,35000,0,0,2019-11-11 11:33:55
Soto Bandung,25000,0,0,2023-10-06 22:56:07
Jus Nanas,15000,0,0,2007-06-13 02:28:17
Nasi Kuning,15000,0,0,2000-05-18 13:39:23
Bakso,20000,0,0,2002-07-04 19:17:19
Mengunjungi Museum,25000,2,0,2008-08-25 08:26:39
Beli Obat,100000,3,0,2003-08-04 10:47:03
Mengunjungi Kebun Binatang,50000,2,0,2020-08-03 11:59:51
Bajaj,20000,1,0,2003-04-06 19:02:34
Teh Merah,7000,0,0,2006-04-20 06:51:33
Jus Semangka,15000,0,0,2002-08-14 09:47:05
Jus Wortel,8000,0,0,2005-07-06 15:34:26
Es Susu Kedelai,6000,0,0,2007-12-21 10:57:09
Nasi Goreng,20000,0,0,2016-04-23 07:34:24
Mengunjungi Kebun Binatang,50000,2,0,2006-07-29 09:30:25
Soto Lamongan,20000,0,0,2004-06-21 00:58:42
Air Jeruk Nipis,7000,0,0,2004-09-20 19:26:18
Ayam Bakar,25000,0,0,2012-12-04 05:12:55
Es Buah,15000,0,0,2021-07-06 20:41:39
Nasi Goreng Kambing,25000,0,0,2023-01-06 03:44:05
Jus Nanas,15000,0,0,2011-01-09 02:44:38
Jus Melon,15000,0,0,2001-12-14 20:19:28
Bebek Goreng,30000,0,0,2020-12-20 13:41:07
Sate Lilit,30000,0,0,2019-01-01 06:39:37
Sate Maranggi,30000,0,0,2021-03-13 23:11:13
Bajaj,20000,1,0,2005-03-19 14:55:06
Nasi Gudeg,20000,0,0,2002-06-23 02:10:11
Teh Rosella,7000,0,0,2018-11-15 08:56:27
Berkemah,50000,2,0,2023-07-10 04:07:48
Susu Sapi,8000,0,0,2002-01-16 22:28:32
Beli Obat,100000,3,0,2023-01-19 07:53:10
Beli Obat,100000,3,0,2013-07-19 17:06:51
Beli Obat,100000,3,0,2004-04-12 19:21:26
Es Susu,7000,0,0,2010-07-04 09:52:19
Mengunjungi Taman Hiburan,150000,2,0,2000-06-11 10:55:55
Susu Jahe,8000,0,0,2020-08-16 11:02:01
Nasi Campur,25000,0,0,2017-10-19 01:56:09
Soto Lamongan,20000,0,0,2006-02-05 19:14:28
Asuransi Kendaraan,300000,4,0,2012-06-05 23:59:25
Teh Hijau,5000,0,0,2008-01-08 09:54:52
Mendaki Gunung,75000,2,0,2023-10-18 10:55:18
Es Sarang Burung,12000,0,0,2000-12-15 00:05:05
Soda Susu,10000,0,0,2008-10-09 20:39:11
Es Susu Vanilla,8000,0,0,2005-11-14 08:32:34
Sambal Matah,10000,0,0,2023-06-03 11:32:31
Susu Kambing,15000,0,0,2009-07-23 09:09:22
Air Kelapa,10000,0,0,2015-08-03 00:36:55
Jus Nanas,15000,0,0,2003-10-31 03:46:42
Es Jeruk,6000,0,0,2008-10-22 12:25:26
Sate Maranggi,30000,0,0,2007-02-10 00:48:46
Jus Semangka,15000,0,0,2014-12-30 12:01:37
Jus Alpukat,15000,0,0,2015-07-01 16:16:50
Nasi Lemak,20000,0,0,2009-12-18 04:02:06
Es Kopyor,15000,0,0,2000-07-05 00:30:50
Bir Pletok,12000,0,0,2021-02-26 21:47:15
Nasi Rawon,25000,0,0,2013-07-31 15:24:16
Bermain di Waterpark,100000,2,0,2011-09-27 14:46:41
Mengunjungi Pantai,30000,2,0,2000-10-28 00:46:26
Nasi Kucing,10000,0,0,2000-12-02 07:06:54
Bandrek,8000,0,0,2015-08-14 07:28:52
Ayam Taliwang,30000,0,0,2003-09-20 08:04:27
Tongseng,30000,0,0,2021-03-26 13:54:07
Es Teler,15000,0,0,2008-10-24 00:09:14
Sate Padang,25000,0,0,2022-03-28 14:02:13
Soto Padang,25000,0,0,2018-08-23 00:34:52
Nasi Rawon,25000,0,0,2023-05-30 10:10:18
Teh Rosella,7000,0,0,2004-07-23 23:00:35
Nasi Gudeg,20000,0,0,2016-11-19 10:59:14
Teh Oolong,8000,0,0,2021-09-02 22:15:50
Es Susu,7000,0,0,2020-08-02 02:16:38
Bandrek,8000,0,0,2022-07-23 01:09:50
Gado-Gado,15000,0,0,2009-11-12 11:49:47
Berkemah,50000,2,0,2005-11-26 23:37:02
Es Susu Coklat,8000,0,0,2006-01-11 13:03:58
Pecel,15000,0,0,2002-04-23 19:03:22
Kepiting Saus Padang,40000,0,0,2020-02-03 06:36:55
Soda Apel,10000,0,0,2013-03-22 14:08:09
Mie Aceh,20000,0,0,2006-06-22 06:44:27
Es Melon,8000,0,0,2014-05-01 11:57:23
Tempe Mendoan,15000,0,0,2004-12-19 03:36:13
Es Kopyor,15000,0,0,2000-02-25 20:42:55
Es Mangga Muda,10000,0,0,2000-01-12 07:20:14
Soda Apel,10000,0,0,2016-06-14 16:54:07
Asinan Betawi,15000,0,0,2020-10-04 09:44:36
Jus Pepaya,15000,0,0,2014-04-14 06:33:18
Air Jeruk Nipis,7000,0,0,2023-08-03 10:43:32
Sate Ayam,25000,0,0,2006-01-28 13:10:48
Jus Wortel,8000,0,0,2022-10-05 15:27:42
Jus Stroberi,15000,0,0,2018-03-31 19:15:07
Opor Ayam,20000,0,0,2015-06-16 15:55:44
Karedok,15000,0,0,2003-06-09 09:52:43
Udang Balado,35000,0,0,2022-11-02 08:41:07
Jus Mangga,15000,0,0,2003-10-18 09:20:49
Kerak Telor,20000,0,0,2001-02-13 20:57:58
Nasi Bebek,25000,0,0,2009-06-17 02:54:08
Nasi Kuning,15000,0,0,2021-12-13 07:38:57
Asuransi Kesehatan,150000,4,0,2011-12-17 21:16:54
Soda Jeruk,10000,0,0,2005-03-17 08:40:27
Ojek,15000,1,0,2022-10-05 17:32:16
Jus Alpukat,15000,0,0,2008-01-18 00:06:25
Susu Kedelai,6000,0,0,2005-09-11 09:24:03
Opor Ayam,20000,0,0,2018-09-26 03:14:19
Sate Sapi,30000,0,0,2001-03-07 14:06:33
Bakso Malang,20000,0,0,2010-08-05 20:24:55
Konsultasi,250000,3,0,2013-01-25 10:48:06
Kopi Gayo,15000,0,0,2019-08-30 20:41:24
Teh Oolong,8000,0,0,2013-01-22 05:16:33
Empal Gentong,30000,0,0,2006-09-15 19:05:45
Sop Buntut,40000,0,0,2011-06-30 07:06:44
Jus Buah Naga,15000,0,0,2003-08-30 23:21:33
Bandrek,8000,0,0,2006-10-17 03:36:25
Sayur Lodeh,15000,0,0,2009-03-23 01:55:09
Empal Gentong,30000,0,0,2022-07-02 09:49:39
Teh Hijau,5000,0,0,2010-09-18 10:17:03
Soda Jeruk,10000,0,0,2005-10-08 16:25:51
Udang Balado,35000,0,0,2009-01-28 01:26:22
Teh Rosella,7000,0,0,2001-12-24 04:00:03
Susu Kambing,15000,0,0,2002-09-14 03:34:54
Es Kolang Kaling,8000,0,0,2007-08-21 22:03:56
Kopi Toraja,15000,0,0,2015-08-02 22:00:38
Soda Lemon,10000,0,0,2003-07-19 06:32:42
Susu Sapi,8000,0,0,2015-05-02 12:26:26
Kerak Telor,20000,0,0,2010-05-27 06:12:37
Es Lidah Buaya,10000,0,0,2016-07-14 21:31:53
Bermain di Waterpark,100000,2,0,2016-08-13 13:29:36
Jus Belimbing,15000,0,0,2000-08-31 16:06:33
Sayur Lodeh,15000,0,0,2007-11-19 19:05:17
Es Pala,8000,0,0,2011-05-04 12:03:14
Karedok,15000,0,0,2017-10-30 15:23:53
Sate Sapi,30000,0,0,2001-01-16 03:04:18
Susu Kedelai,6000,0,0,2023-01-12 21:43:53
Soto Kudus,20000,0,0,2002-05-02 12:30:52
Teh Oolong,8000,0,0,2019-05-05 15:21:39
Empal Gentong,30000,0,0,2000-07-17 12:51:42
Teh Oolong,8000,0,0,2023-04-25 10:24:00
Berkemah,50000,2,0,2014-01-04 19:15:17
Rawon,25000,0,0,2006-10-17 18:00:12
Nasi Kucing,10000,0,0,2000-02-24 03:45:41
Bubur Ayam,15000,0,0,2012-10-17 23:52:11
Pempek,20000,0,0,2006-04-03 08:34:47
Jus Jeruk,8000,0,0,2005-02-23 11:35:30
Es Krim,10000,0,0,2011-12-24 08:14:20
Jus Semangka,15000,0,0,2003-01-24 06:53:57
Es Jeruk,6000,0,0,2017-06-29 03:18:01
Es Jeruk Bali,10000,0,0,2002-11-24 15:11:27
Sayur Asem,15000,0,0,2000-12-06 08:00:48
Es Susu,7000,0,0,2009-03-29 11:09:24
Susu Kambing,15000,0,0,2010-11-27 18:07:02
Lumpia Semarang,15000,0,0,2019-09-08 02:11:39
Soto Bandung,25000,0,0,2002-03-02 04:57:34
Es Jeruk Bali,10000,0,0,2008-12-13 20:12:01
Nasi Lemak,20000,0,0,2006-08-18 22:30:52
Bebek Goreng,30000,0,0,2014-06-26 08:04:19
Es Mangga Muda,10000,0,0,2009-05-26 04:13:39
Rujak Cingur,20000,0,0,2008-10-31 11:13:23
Bandeng Presto,25000,0,0,2019-03-17 17:54:04
Beli Obat,100000,3,0,2000-04-13 20:05:59
Es Doger,12000,0,0,2022-12-25 13:28:16
Mengikuti Kelas atau Workshop,100000,2,0,2020-01-15 13:27:22
Sate Maranggi,30000,0,0,2021-03-07 04:23:32
Es Sarang Burung,12000,0,0,2000-08-23 07:47:15
Nasi Padang,25000,0,0,2006-07-06 21:40:27
Beli Obat,100000,3,0,2023-08-10 09:54:51
Sewa Properti,5000000,10,1,2021-11-28 02:28:31
Es Susu Kedelai,6000,0,0,2023-05-23 03:18:36
Jus Sirsak,15000,0,0,2003-01-19 04:56:32
Teh Hitam,7000,0,0,2015-04-05 13:13:41
Capcay,20000,0,0,2022-06-16 06:41:44
Teh Melati,7000,0,0,2018-10-26 12:03:59
Karedok,15000,0,0,2000-10-20 05:12:08
Becak,10000,1,0,2004-12-07 20:34:57
Susu Kedelai,6000,0,0,2012-10-17 10:26:23
Susu Kedelai,6000,0,0,2014-04-04 05:28:35
Sayur Lodeh,15000,0,0,2009-07-29 17:51:13
Jus Stroberi,15000,0,0,2011-09-21 17:25:46
Nasi Timbel,20000,0,0,2012-03-21 03:40:06
Soto Lamongan,20000,0,0,2005-06-22 20:35:59
LRT,15000,1,0,2000-06-26 06:54:36
Soda Lemon,10000,0,0,2017-05-18 02:00:11
Nasi Kuning,15000,0,0,2020-10-31 04:47:08
Es Blewah,8000,0,0,2013-08-17 17:26:51
Nasi Goreng,20000,0,0,2010-06-16 16:46:25
Nasi Kucing,10000,0,0,2016-07-24 11:31:01
Pecel,15000,0,0,2009-12-08 06:43:53
Pepes Tahu,15000,0,0,2021-07-14 19:56:54
Udang Balado,35000,0,0,2003-11-26 21:21:13
Gulai Ikan,25000,0,0,2010-06-25 15:26:41
Pempek,20000,0,0,2010-08-10 01:25:47
Rujak Manis,15000,0,0,2022-08-05 19:02:58
Soto Ayam,18000,0,0,2007-10-09 00:28:05
Kopi Tubruk,10000,0,0,2006-06-17 14:13:45
Bandeng Presto,25000,0,0,2019-06-17 10:27:44
Ayam Goreng,25000,0,0,2005-01-19 22:10:45
Bajigur,8000,0,0,2022-03-22 08:58:08
Bandeng Presto,25000,0,0,2006-09-04 18:27:13
Es Lidah Buaya,10000,0,0,2012-05-11 04:05:44
Becak,10000,1,0,2002-10-17 01:59:45
Es Campur,15000,0,0,2021-08-01 06:25:21
Opor Ayam,20000,0,0,2010-06-07 20:03:07
Nasi Timbel,20000,0,0,2013-04-25 05:05:15
Mendaki Gunung,75000,2,0,2004-09-29 01:17:04
Es Cincau,7000,0,0,2020-03-31 20:22:08
Es Krim,10000,0,0,2006-07-11 10:42:43
Nasi Kuning,15000,0,0,2016-11-23 22:46:09
Teh Melati,7000,0,0,2011-01-06 06:00:34
Bandeng Presto,25000,0,0,2015-09-10 06:15:32
Nasi Goreng Kambing,25000,0,0,2010-08-02 05:14:27
Es Cendol,7000,0,0,2022-05-18 19:35:31
Bandeng Presto,25000,0,0,2009-09-20 07:15:09
Sate Sapi,30000,0,0,2004-05-24 20:05:31
Es Campur,15000,0,0,2015-12-21 04:06:46
Nasi Timbel,20000,0,0,2012-06-05 10:33:55
Mengunjungi Kebun Binatang,50000,2,0,2023-01-10 04:57:54
Teh Melati,7000,0,0,2016-06-11 19:52:54
Es Melon,8000,0,0,2008-05-31 13:40:15
Membeli Buku,100000,2,0,2017-02-11 04:43:29
Gulai Kambing,35000,0,0,2003-06-09 02:40:18
Mengunjungi Pantai,30000,2,0,2020-03-27 18:37:09
Jus Jeruk,8000,0,0,2004-08-19 09:19:58
Soda Jeruk,10000,0,0,2012-05-05 04:22:53
Karedok,15000,0,0,2004-01-23 20:47:16
MRT,15000,1,0,2017-07-14 08:40:53
Soto Bandung,25000,0,0,2005-04-19 20:40:06
Sate Madura,25000,0,0,2008-09-11 20:55:26
Air Putih,3000,0,0,2021-01-19 23:53:57
Beli Obat,100000,3,0,2011-06-03 04:26:51
Kopi Hitam,10000,0,0,2016-05-22 08:40:50
Bakso,20000,0,0,2000-06-01 14:53:14
Jus Buah Naga,15000,0,0,2014-09-15 10:32:26
Kopi Luwak,50000,0,0,2018-08-05 00:03:39
Konsultasi,250000,3,0,2021-11-16 09:21:11
Es Kolang Kaling,8000,0,0,2018-06-19 14:14:35
Nasi Liwet,25000,0,0,2010-03-09 09:20:17
Sate Sapi,30000,0,0,2009-04-16 16:59:33
Ikan Goreng,20000,0,0,2010-09-29 07:27:51
Nasi Kebuli,30000,0,0,2010-04-17 09:04:50
Es Lidah Buaya,10000,0,0,2007-05-30 08:48:40
Ikan Pepes,25000,0,0,2019-05-19 10:47:28
Tumis Kangkung,15000,0,0,2014-02-28 06:47:46
Sate Madura,25000,0,0,2004-08-20 07:58:09
Pempek,20000,0,0,2023-10-29 02:49:48
Soto Betawi,25000,0,0,2005-08-15 23:06:57
Es Semangka,8000,0,0,2010-12-19 21:24:45
Opor Ayam,20000,0,0,2013-12-29 07:21:14
Es Kacang Merah,10000,0,0,2012-05-21 01:34:38
Soto Lamongan,20000,0,0,2001-07-08 18:52:49
Teh Melati,7000,0,0,2003-04-15 03:19:43
Bir Pletok,12000,0,0,2020-06-04 03:21:06
Rujak Cingur,20000,0,0,2012-08-16 21:38:40
Air Kelapa,10000,0,0,2005-10-26 18:24:58
Ketoprak,15000,0,0,2001-01-19 17:24:55
Bandeng Presto,25000,0,0,2006-12-10 11:49:04
Teh Manis,5000,0,0,2023-01-23 02:46:38
Soda Lemon,10000,0,0,2017-10-18 03:47:54
Kopi Hitam,10000,0,0,2018-03-22 03:03:07
Nasi Timbel,20000,0,0,2006-09-04 15:22:57
Es Susu Coklat,8000,0,0,2004-07-29 11:26:48
Rawon,25000,0,0,2005-11-06 20:36:13
Sate Sapi,30000,0,0,2014-09-12 21:36:57
Sate Ayam,25000,0,0,2006-12-05 18:56:28
Rendang,30000,0,0,2019-03-25 07:36:33
Bandrek,8000,0,0,2000-04-18 20:10:03
Es Pisang Ijo,15000,0,0,2009-09-16 05:47:41
